web-scraper-order,web-scraper-start-url,paginacion,referencias,referencias-href,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681684527-2941","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora Secadora CHALLENGER Carga FRONTAL 12 Kilogramos CW8012S Gris","https://www.ktronix.com/lavadora-secadora-challenger-carga-frontal-12-kilogramos-cw8012s-gris/p/7705191017686","Lavadora Secadora CHALLENGER Carga FRONTAL 12 Kilogramos  CW8012S Gris","$2.839.900
                                            Hoy","Tina en acero inoxidable, ni una mancha","4.3","24 Opiniones","/medias/7705191017686-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTc4fGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oYjkvODkxODc3Mjk0MDgzMC5qcGd8MjJhZTM0ZWRiNGZiZDI3MGY4N2NiYmM3MDdjN2M5ZmVmMDI1MTEzY2EzMDIxY2E1Yjc3ODU3NzRkYTVjOWE1YQ"
"1681684531-2942","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora SAMSUNG Carga Frontal a gas 21KG DVG21A3200Y/CO Gris","https://www.ktronix.com/secadora-samsung-carga-frontal-a-gas-21kg-dvg21a3200y-co-gris/p/8806092555297","Secadora SAMSUNG Carga Frontal a gas 21KG DVG21A3200Y/CO Gris","$2.459.900
                                            Hoy","SensorDry, Optimiza la temperatura de secado","4.7","23 Opiniones","/medias/8806092555297-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTkwfGltYWdlL2pwZWd8aW1hZ2VzL2g1OC9oNzgvMTA3NDMyNjc3ODY3ODIuanBnfGUyM2M0YTFiMDhmODY2ZDk1MWE1MWI4NTg0ODM4MmEyZjg5NTQ0ZjYxODkxYzdjOThhZWJhMTg3YjQzN2NiNWE"
"1681684535-2943","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora SAMSUNG Carga Frontal a gas 24KG DVG24A8870WCO Blanco","https://www.ktronix.com/secadora-samsung-carga-frontal-a-gas-24kg-dvg24a8870wco-blanco/p/8806094755640","Secadora SAMSUNG Carga Frontal a gas  24KG DVG24A8870WCO Blanco","$3.099.900
                                            Hoy","Super Speed, secado en 30 minutos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094755640-001.jpg?context=bWFzdGVyfGltYWdlc3wxNzk2fGltYWdlL2pwZWd8aGE1L2hhMy8xMzYzNTQ3MDQyNjE0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3NTU2NDBfMDAxLmpwZ3w2YjJlODE1ZjkzYzhhMzhiMTYzOWU2ZWUyN2Y4ODI0ODAyNzJkYjRjMDU0ZGMwZDg1MmI2ZjhmZjI2ZjI2MTdl"
"1681684539-2944","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MABE Semi Automática 7 Kilogramos LMD7023PBAB0 Blanco","https://www.ktronix.com/lavadora-mabe-semi-automatica-7-kilogramos-lmd7023pbab0-blanco/p/757638973335","Lavadora MABE Semi Automática 7 Kilogramos LMD7023PBAB0 Blanco","$979.900
                                            Hoy","Air Dry: centrifugado con aire fresco para reducir humedad","4.8","55 Opiniones","/medias/757638973335-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDU3fGltYWdlL2pwZWd8aW1hZ2VzL2hlYS9oODcvODgzOTE3NzkyODczNC5qcGd8ODU4OWU0ODZhZjhiMTIzNDM3YTEwOTg1NmJkYzFjMzZhNjBiYmNjM2YxZGU3OGQwOWY2NzI1NWUxYjkxMTE0Ng"
"1681684544-2945","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora HACEB Carga Superior 14Kg ZOÜ D Onix","https://www.ktronix.com/lavadora-haceb-carga-superior-14kg-zou-d-onix/p/7704353431452","Lavadora HACEB Carga Superior 14Kg ZOÜ D Onix","$1.995.900
                                            Hoy","Panel digital impermeable resistente y de fácil manejo","4.9","31 Opiniones","/medias/7704353431452-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjg2fGltYWdlL2pwZWd8aW1hZ2VzL2gwZC9oYTUvMTE2MTUxNjY5MjI3ODIuanBnfDcyNjg2ZmYwYzc0YjVkZjA3MWYzNTgzNzYyMTI1YmI4YWVjOTJmYTMyM2ViNDI3NGM1N2IwOWRlYzRkODkwMDA"
"1681684548-2946","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Frontal a gas 23KG 7MWGD6605MW Blanco","https://www.ktronix.com/secadora-whirlpool-carga-frontal-a-gas-23kg-7mwgd6605mw-blanco/p/883049644653","Secadora WHIRLPOOL Carga Frontal a gas 23KG 7MWGD6605MW Blanco","$3.489.900
                                            Hoy","Tecnología A.M.S, extra cuidado en sus prendas","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-883049644653-001.jpg?context=bWFzdGVyfGltYWdlc3wyNDIwfGltYWdlL2pwZWd8aGFkL2gzNi8xMzUxNjQwODQyMjQzMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MzA0OTY0NDY1M18wMDEuanBnfGJjNTZhNzk4OGEyNzQ3MTE5ODdiMmM5YmI2NjA5ZDU1NzIwNTJlMmYwZDNhNDVjNGMyMDBhZTE1ODZiNTZiMDM"
"1681684553-2947","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora CHALLENGER Carga Superior 15Kg CW5715 Gris","https://www.ktronix.com/lavadora-challenger-carga-superior-15kg-cw5715-gris/p/7705191042565","Lavadora CHALLENGER Carga Superior 15Kg CW5715 Gris","$1.859.900
                                            Hoy","Limpieza 360°  - Bajo desgaste y mejor cuidado para la ropa","4.3","3 Opiniones","/medias/7705191042565-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDI1fGltYWdlL2pwZWd8aGFhL2hlZi8xMzQ0MTExODgzMDYyMi83NzA1MTkxMDQyNTY1XzAwMV82MFd4NjBIfGI2NTQ1MTBhZTUyNzA5NzMyZDI1Mjk1ZTMxNzQ2NDk1MWE3NmZjOTEzYjg0Y2FmNGY3N2U0ODE5ZGRiYzM3MDI"
"1681684557-2948","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora LG Carga Frontal a gas 22KG DF22BV2SR Negra","https://www.ktronix.com/secadora-lg-carga-frontal-a-gas-22kg-df22bv2sr-negra/p/8806091372703","Secadora LG Carga Frontal a gas 22KG DF22BV2SR Negra","$3.849.900
                                            Hoy","Sistema a vapor TurboSteam™","4.8","21 Opiniones","/medias/8806091372703-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTI3fGltYWdlL2pwZWd8aW1hZ2VzL2g4Ni9oZmMvMTE3Mjc0NjYwNzAwNDYuanBnfDYyNDE0Y2FkYzhhMmJhNTE3OTY4ZWQ3MTJjMDgyMjQxYmQwNTg5MjM4NmNlNzc1NmY3OTFjYmJmZWM0NmJkMTc"
"1681684561-2949","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora SAMSUNG Carga Frontal 22KG WF22R6270AW/CO Blanco","https://www.ktronix.com/lavadora-samsung-carga-frontal-22kg-wf22r6270aw-co-blanco/p/8806090574801","Lavadora SAMSUNG Carga Frontal 22KG WF22R6270AW/CO Blanco","$3.979.900
                                            Hoy","20 años de garantía en el motor Digital Inverter","4.9","42 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806090574801-001.jpg?context=bWFzdGVyfGltYWdlc3wxODUzfGltYWdlL2pwZWd8aDE5L2g4OS8xMzQ5NjM1MjUwNTg4Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTA1NzQ4MDFfMDAxLmpwZ3wzMDQ3NGNjNzc2MDA3MzQ4OWI3MmI5NWU1OTZlZjVlMzI2NGEwMDVkM2YzYjFiNzI4MmVhNTE1YWZiZDU1NmFk"
"1681684566-2950","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ACROSS Carga Superior 16KG WA16HNAHLA Negro","https://www.ktronix.com/lavadora-across-carga-superior-16kg-wa16hnahla-negro/p/7708228051516","Lavadora ACROSS Carga Superior 16KG WA16HNAHLA Negro","$1.949.900
                                            Hoy","Selección automatica de nivel de agua","4.9","15 Opiniones","/medias/7708228051516-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w5MzB8aW1hZ2UvanBlZ3xpbWFnZXMvaGZlL2g5ZC8xMTU5Nzg2OTE1NDMzNC5qcGd8NTRjZDQzMjQwMDJmNTE3MDZiZmFiYjVlZWM1ZjBkZTdiMjUwZDk4NzI2YjA4OTQ3MjM4NDhmZjI4OTAwOGI4ZA"
"1681684570-2951","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 28KG 7MWTW8127LW Blanco","https://www.ktronix.com/lavadora-whirlpool-carga-superior-28kg-7mwtw8127lw-blanco/p/883049636313","Lavadora WHIRLPOOL Carga Superior 28KG 7MWTW8127LW Blanco","$4.219.900
                                            Hoy","Estación pretratamiento de manchas","null","null","/medias/883049636313-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDA2fGltYWdlL2pwZWd8aW1hZ2VzL2hjNS9oMmQvMTI3MDA0NTM2OTk2MTQuanBnfGZjYWExNTIyMzI1MzJkYjVjZGUwMGVkMTEwOWI5YjEzNmJhM2ZhYmU4ZTNjODlhNzA3N2VmMjQ3ZmUzZjIwZWI"
"1681684575-2952","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 20KG LB20A Blanco","https://www.ktronix.com/lavadora-electrolux-carga-superior-20kg-lb20a-blanco/p/7909569406632","Lavadora ELECTROLUX Carga Superior 20KG LB20A Blanco","$2.099.900
                                            Hoy","Programa Rápido. Más practicidad y más tiempo libre para ti","4.9","16 Opiniones","/medias/7909569406632-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTQyfGltYWdlL2pwZWd8aDUwL2g2ZS8xMzM0MzgxMDQyMDc2Ni83OTA5NTY5NDA2NjMyXzAwMV82MFd4NjBIfDM0Y2ZjMjQzYmU3YjdiYTJiMTNmMmY3ZjM1NDllM2Y0NWY5MmRiOWNlMWI0YmMwODcxZWEyNWIyOWE5YmMzNGU"
"1681684580-2953","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora SAMSUNG Carga Frontal 25KG WF25A8900AWCO Blanco","https://www.ktronix.com/lavadora-samsung-carga-frontal-25kg-wf25a8900awco-blanco/p/8806094732900","Lavadora SAMSUNG Carga Frontal 25KG WF25A8900AWCO Blanco","$4.799.900
                                            Hoy","Idioma ajustable","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094732900-001.jpg?context=bWFzdGVyfGltYWdlc3wxODQ1fGltYWdlL2pwZWd8aGNiL2g5Yi8xMzYzNDcxMDg2MzkwMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MzI5MDBfMDAxLmpwZ3wzZTJjOWYxZDQ1NGY3OTYzODg3ZTQ3ZjI0MDJkZGMwNjM3OTFkM2Q2ZDhmOWUzNjU0NGVjMGMzZmUxZmQ4Nzcy"
"1681684585-2954","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Frontal 21KG 7MWFW5605MW Blanco","https://www.ktronix.com/lavadora-whirlpool-carga-frontal-21kg-7mwfw5605mw-blanco/p/883049644615","Lavadora WHIRLPOOL Carga Frontal 21KG 7MWFW5605MW Blanco","$4.839.900
                                            Hoy","Opción Tumble Fresh, volteará en forma regular la ropa","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-883049644615-001.jpg?context=bWFzdGVyfGltYWdlc3wyNDc3fGltYWdlL2pwZWd8aGEyL2hjOC8xMzUxNjE4OTQwMTExOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MzA0OTY0NDYxNV8wMDEuanBnfDljNWE2MTc3OTkzNzkyNTIxZmIyMzkwMGFhNmVmZDc2Y2Y3ZjA2N2M3ODc4YmI3YjEwNTI4ZDMxZGI0ZjY3ZGU"
"1681684588-2955","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Superior a Gas 23KG 7MWGD2140JB Blanco","https://www.ktronix.com/secadora-whirlpool-carga-superior-a-gas-23kg-7mwgd2140jb-blanco/p/883049528434","Secadora WHIRLPOOL Carga Superior a Gas 23KG 7MWGD2140JB Blanco","$2.549.900
                                            Hoy","Detecta la humedad en las prendas, para un mejor cuidado","4.5","10 Opiniones","/medias/883049528434-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDU4fGltYWdlL2pwZWd8aW1hZ2VzL2g5Mi9oOTYvMTAzNzA0Njc5NTQ3MTguanBnfGJhNWQwNTQyM2Y2ZTJhMjE5MGU3NmNkYWExYzM2MGRkOWExMDFiMjRkMGJmMDBjNTQ1N2NiNjE4Y2JjYWFkMmU"
"1681684593-2956","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora SAMSUNG Carga Frontal a gas 22KG DVG22A3400V/CO Negro","https://www.ktronix.com/secadora-samsung-carga-frontal-a-gas-22kg-dvg22a3400v-co-negro/p/8806092509382","Secadora SAMSUNG Carga Frontal a gas 22KG DVG22A3400V/CO Negro","$2.584.900
                                            Hoy","SensorDry, Optimiza la temperatura de secado","4.7","23 Opiniones","/medias/8806092509382-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTE2fGltYWdlL2pwZWd8aW1hZ2VzL2gwMi9oODYvMTA3NDMyNjQxODIzMDIuanBnfDdiMjI4ZjQ0MmI5ZjRmNGRlNzJlNDQyNDQwZGZmMTMwYzgyMmU2NDMxNDFjMGY0YmQ4ZGZjNDgyMmU2ZGYyNDk"
"1681684597-2957","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 25KG 8MWTWLA41WJG Gris","https://www.ktronix.com/lavadora-whirlpool-carga-superior-25kg-8mwtwla41wjg-gris/p/7501545587429","Lavadora WHIRLPOOL Carga Superior 25KG 8MWTWLA41WJG Gris","$2.899.900
                                            Hoy","Xpert System, mayor remoción de manchas","4.5","46 Opiniones","/medias/7501545587429-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTE2fGltYWdlL2pwZWd8aW1hZ2VzL2hiZC9oZTUvOTkwMDAzMzMxMDc1MC5qcGd8MjBkNTkyNjVkNGRjYTNkMDBhYWMyYmY2YTc2MDhhMTE0NWYxOGJjZTIzNTZkYTY1MmRlYjA2YzFiM2IyZDBlNw"
"1681684603-2958","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora/Secadora SAMSUNG Carga Frontal 12KG WD12T754DBX/CO Inox","https://www.ktronix.com/lavadora-secadora-samsung-carga-frontal-12kg-wd12t754dbx-co-inox/p/8806092656604","Lavadora/Secadora SAMSUNG Carga Frontal 12KG WD12T754DBX/CO Inox","$3.449.900
                                            Hoy","20 años de garantía en el motor Digital Inverter","4.8","61 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806092656604-001.jpg?context=bWFzdGVyfGltYWdlc3wxNDg4fGltYWdlL2pwZWd8aGVmL2hhOS8xMzQ5NjQyMDMzNTY0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTI2NTY2MDRfMDAxLmpwZ3w5NWM2ZDE5NGM0ZWNjMzZjNjA0YzQ4ZWQ5OTQ1YzM4ZWU4OGYxNTAzOWYyNzVhMWI3ZmFiMDZjNzI0NTExZTkw"
"1681684607-2959","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Torre de Lavado y Secado FRIGIDAIRE a gas 18.5KG FLCG7522AW Blanco","https://www.ktronix.com/torre-lavado-secado-frigidaire-a-gas-185kg-flcg7522aw-blanco/p/12505388255","Torre de Lavado y Secado FRIGIDAIRE a gas 18.5KG FLCG7522AW Blanco","$5.899.900
                                            Hoy","Movimiento potente del Agitador","5.0","1 Opinión","/medias/12505388255-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjI3fGltYWdlL2pwZWd8aW1hZ2VzL2g3Ny9oY2IvMTE1Njg5NTExNjQ5NTguanBnfDFlZmQwYWI0ZGYwYmJkYTJkOWZiMmRjY2ZlMTdhYmZiNGMwZWM2YTM5MzM5NTY3YTcyOGEzMDcyNmRmN2JmYjc"
"1681684612-2960","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora SAMSUNG Carga Frontal 22 Kilogramos DVG22R6270C/CO Champaña","https://www.ktronix.com/secadora-samsung-carga-frontal-22-kilogramos-dvg22r6270c-co-champana/p/8806090587009","Secadora SAMSUNG Carga Frontal 22 Kilogramos DVG22R6270C/CO Champaña","$3.599.900
                                            Hoy","22 Kg de capacidad, espacio perfecto para hogares grandes","5.0","24 Opiniones","/medias/8806090587009-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MTQxfGltYWdlL2pwZWd8aW1hZ2VzL2hmOS9oYzAvMTAzNzA0Njk3MjQxOTAuanBnfGYyYTE1NGRhYzMwOWVhYzI4YjFjZDY2N2UwZTU1NGVlM2Q0YzAzNGI5MTE2ZmZiZDA3YTAzMjM4M2VlNjFkMTk"
"1681684617-2961","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Centro de lavado MABE Carga Superior 20 Kilogramos MCLC2040PPDG0 Negro","https://www.ktronix.com/centro-lavado-mabe-carga-superior-20-kilogramos-mclc2040ppdg0-negro/p/757638371575","Centro de lavado MABE Carga Superior 20 Kilogramos MCLC2040PPDG0 Negro","$6.499.900
                                            Hoy","Acabados innovadores, Display Touch y puerta Glass Door","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-757638371575-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjA0fGltYWdlL2pwZWd8aDRhL2hlOC8xMzUxNTkyNzY1MDMzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc1NzYzODM3MTU3NV8wMDEuanBnfDQyOWQ3MmM5YmQwYWE4MTI2NGI2OGIzNzhjODM2Y2JjNzJjNjI3YmNmZjljYTI5MTZjZTgyMzYxZTFhYjg3ZDI"
"1681684621-2962","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora SAMSUNG Carga Superior 9 Kilogramos WA90H4400SS Gris","https://www.ktronix.com/lavadora-samsung-carga-superior-9-kilogramos-wa90h4400ss-gris/p/8806086198486","Lavadora SAMSUNG Carga Superior 9 Kilogramos WA90H4400SS Gris","$1.662.900
                                            Hoy","9 Kg de capacidad, espacio ideal para hogares medianos","4.7","88 Opiniones","/medias/8806086198486-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODMwfGltYWdlL2pwZWd8aW1hZ2VzL2gyNi9oMjMvOTEzMTE0OTMyODQxNC5qcGd8NjQxOTVkMjZlZDE1Y2Q0NjViOTdiZDZiOGU0MDA5MzEwNjk2YWQ1ZjJlZGE3N2ZhZDkwNjNkZjUxZDdjNDcyMA"
"1681684625-2963","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora LG Carga Frontal 16 KG WO16MG26P Negro","https://www.ktronix.com/lavadora-lg-carga-frontal-16-kg-wo16mg26p-negro/p/8806091819291","Lavadora  LG Carga Frontal 16 KG WO16MG26P Negro","$3.305.900
                                            Hoy","AI DD™ Inteligencia Artificial, cuidado Inteligente de las prendas","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091819291-001.jpg?context=bWFzdGVyfGltYWdlc3wyMTQwfGltYWdlL2pwZWd8aGFmL2g5OS8xMzYzODg2MzIyNDg2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE4MTkyOTFfMDAxLmpwZ3xmNWJkZTYyMjBkYzkwNWRmYzJiZjBkMDA3ZDZhNjQ1MjBlNzBlNTRlYjU1YzQxZDI5YzYzOTkxNzc0YTg0MTg2"
"1681684630-2964","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Frontal eléctrica 23KG 7MWED6605MW Blanco","https://www.ktronix.com/secadora-whirlpool-carga-frontal-electrica-23kg-7mwed6605mw-blanco/p/883049644677","Secadora WHIRLPOOL Carga Frontal eléctrica 23KG 7MWED6605MW Blanco","$3.489.900
                                            Hoy","Tecnología A.M.S, extra cuidado en sus prendas","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-883049644677-001.jpg?context=bWFzdGVyfGltYWdlc3wyNDIwfGltYWdlL2pwZWd8aDg5L2gxMy8xMzUxNjQyMDIxODkxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MzA0OTY0NDY3N18wMDEuanBnfGYwY2M5MGI5MmRiOGJlMDA3NDJmMjgwMWI5NmMwNzRkNjAzYTc4NzcwN2JkNDgyMjgzNmZlNzlkYmYxYjFlNDE"
"1681684634-2965","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 24KG 8MWTWCO31WJB Blanco","https://www.ktronix.com/lavadora-whirlpool-carga-superior-24kg-8mwtwco31wjb-blanco/p/7501545635861","Lavadora WHIRLPOOL Carga Superior 24KG 8MWTWCO31WJB Blanco","$2.629.900
                                            Hoy","Capacidad de lavado: 24 Kg","4.5","60 Opiniones","/medias/7501545635861-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzU1fGltYWdlL2pwZWd8aW1hZ2VzL2g4My9oMmIvMTAzNzA0Njg1NDQ1NDIuanBnfDZjMGE0YTRlOTZkMDY2ZjQ5NDdiNmQ0NDRiMjBlNGQ0NDkzNzJhYTczNWY1ZTZjZDRmNmNjNTE0OWEyMzFlMzE"
"1681684639-2966","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 18KG EWIX18F3CSG Gris","https://www.ktronix.com/lavadora-electrolux-carga-superior-18kg-ewix18f3csg-gris/p/7909569435267","Lavadora ELECTROLUX Carga Superior 18KG EWIX18F3CSG Gris","$1.849.900
                                            Hoy","Water Fuzzy. Usa la cantidad de agua adecuada.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569435267-001.jpg?context=bWFzdGVyfGltYWdlc3wxODEyfGltYWdlL2pwZWd8aGIzL2g4Zi8xMzY0OTg5OTYxODMzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MzUyNjdfMDAxLmpwZ3w3NWY3YjM5ZmY1NTE5NWEwYWE0OWRkNmQ2YTU3Y2IxMjNjZTQ0ODE5ODgyMjNhZjhiN2IxOWVmOTkyOTA5OWNk"
"1681684644-2967","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora SAMSUNG Carga Superior 21KG WA21B3553GY/CO Gris","https://www.ktronix.com/lavadora-samsung-carga-superior-21kg-wa21b3553gy-co-gris/p/8806094550405","Lavadora SAMSUNG Carga Superior 21KG WA21B3553GY/CO  Gris","$2.489.900
                                            Hoy","Personaliza tu ciclo de lavado de acuerdo a tus necesidades","4.8","11 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094550405-001.jpg?context=bWFzdGVyfGltYWdlc3wxOTc1fGltYWdlL2pwZWd8aGQ4L2g3OS8xMzczNTkxNzE1ODQzMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ1NTA0MDVfMDAxLmpwZ3xhODJkYzZhYTMwZjU4YTFiZTk5ZmVlZTIzNjViOTY0YmUyZDYwNWUyYmZkNmZiZjFlZGQxYWNkZTRiZmI0ZTc3"
