web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681669034-1686","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante Bluetooth Soundlink Micro Blanco","https://www.ktronix.com/parlante-bluetooth-soundlink-micro-blanco/p/017817836111","","Parlante Bluetooth Soundlink Micro Blanco","$699.900
                                            Hoy","Protegido contra: agua, polvo y temperaturas extremas(IP67)","5.0","15 Opiniones","/medias/017817836111-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNDI1fGltYWdlL2pwZWd8aW1hZ2VzL2hmOC9oMWEvMTIzNDQ5MjE3MTg4MTQuanBnfGFkNjJhMTdmNzg1NmQ3ZGNhNjU4ZGEyMzFhODgxOTQxMjcyNjdmY2UzMzJjNzI2ZWEzOWQ5OGJmNGI0NDU4OTE"
"1681669039-1687","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante ULTIMATE EARS Inalámbrico Bluetooth Boom 3 Negro","https://www.ktronix.com/parlante-ultimate-ears-inalambrico-bluetooth-boom-3-negro/p/097855141026","","Parlante ULTIMATE EARS Inalámbrico Bluetooth Boom 3 Negro","$879.900
                                            Hoy","Conectividad Bluetooth, transmite música desde tu teléfono","5.0","4 Opiniones","/medias/097855141026-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjk2fGltYWdlL2pwZWd8aW1hZ2VzL2g2YS9oNWQvOTY1MzAzNTAwODAzMC5qcGd8Y2M5NzUyYWJkNzc2NTk3OWFmOGU5ZDdjNDEyMDk5NDAwMTc2YzY5OGE1OWNjNmU0NTE5MTA3YzhjYjVlOGM3NA"
"1681669043-1688","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlantes SONY SA-RS3S Negro","https://www.ktronix.com/parlantes-sony-sa-rs3s-negro/p/4548736109933","","Parlantes SONY SA-RS3S Negro","$1.399.900
                                            Hoy","Menos cables con la conexión inalámbrica a la barra","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4548736109933-001.jpg?context=bWFzdGVyfGltYWdlc3wxODY2fGltYWdlL2pwZWd8aDE0L2hiMS8xMzczNzg4ODc0MzQ1NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ1NDg3MzYxMDk5MzNfMDAxLmpwZ3xmZmUzMjY1MjYwNWIyY2MyMmQ3NDQ2YWZhNDQxMDQ3ZmJlMDE3OGViOGJiZGRmMjI4YzY3YTUxMTZiNzJlNzY1"
"1681669047-1689","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Subwoofer SONY SA-SW3 Negro","https://www.ktronix.com/subwoofer-sony-sa-sw3-negro/p/4548736110106","","Subwoofer SONY SA-SW3 Negro","$1.399.900
                                            Hoy","Menos cables con la conexión inalámbrica a la barra","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4548736110106-001.jpg?context=bWFzdGVyfGltYWdlc3wxMzI4fGltYWdlL2pwZWd8aGE5L2gwMy8xMzczNzg5MzQ2MjA0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ1NDg3MzYxMTAxMDZfMDAxLmpwZ3wwMzczNzI1Y2MzYzU1YjY0MTBmNGY3YzUyYzE2NzlmYTBjNGY1YjgyODRjMzBhMjRlMTBlYjFiM2Q1ZTEwZWI0"
"1681669052-1690","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlantes SONY SA-RS5 Negro","https://www.ktronix.com/parlantes-sony-sa-rs5-negro/p/4548736134621","","Parlantes SONY SA-RS5 Negro","$2.499.900
                                            Hoy","Menos cables con la conexión inalámbrica a la barra","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4548736134621-001.jpg?context=bWFzdGVyfGltYWdlc3wyMDUxfGltYWdlL2pwZWd8aDgzL2g4OC8xMzczNzkwNzAyNzk5OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ1NDg3MzYxMzQ2MjFfMDAxLmpwZ3xjNjhhOTc0MDUyNTNjOWIzZTM1Y2NhYmUyNTdiOWJmYWRhMzkzZjhmN2FlNjlhZmEyMmQ0YWFhNDNlNTUxNjVk"
"1681669056-1691","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante PHILIPS Inalámbrico Bluetooth TAS3505 5W Gris","https://www.ktronix.com/parlante-philips-inalambrico-bluetooth-tas3505-5w-gris/p/4895229108691","","Parlante PHILIPS Inalámbrico Bluetooth TAS3505 5W Gris","$379.900
                                            Hoy","Resistencia al agua IPX7","5.0","4 Opiniones","/medias/4895229108691-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTM4fGltYWdlL2pwZWd8aW1hZ2VzL2hkYS9oZmUvMTE0NzU4MDE4MDA3MzQuanBnfDcxMTM4MDQ5ZDkxYmE2NDA3M2E4NjZjZDliNTgwYmE2NGIyYmQyMzQzZjU2ODE3MGNlMzNjYzhlZWJlZDUwNTA"
"1681669060-1692","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante PHILIPS Inalámbrico Bluetooth TAS1505 2.5W Negro","https://www.ktronix.com/parlante-philips-inalambrico-bluetooth-tas1505-25w-negro/p/4895229111011","","Parlante PHILIPS Inalámbrico Bluetooth TAS1505 2.5W Negro","$162.900
                                            Hoy","Resistencia al agua IPX7","4.8","16 Opiniones","/medias/4895229111011-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMTgyfGltYWdlL2pwZWd8aW1hZ2VzL2hmZC9oNWQvMTE0NzU4MjYzNzY3MzQuanBnfDZjM2E2NTAwMjBmMGQ5ZjAyMzcwYjNiYjk2MTE3NmYyODU5YjBjNmFlY2Q0YTNiMmIxNmUzOTA3MzljYWYwNDU"
"1681669065-1693","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante PHILIPS Inalámbrico Bluetooth TAS1505 2.5W Blanco","https://www.ktronix.com/parlante-philips-inalambrico-bluetooth-tas1505-25w-blanco/p/4895229111035","","Parlante PHILIPS Inalámbrico Bluetooth TAS1505 2.5W Blanco","$162.900
                                            Hoy","Resistencia al agua IPX7","4.8","16 Opiniones","/medias/4895229111035-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjIzfGltYWdlL2pwZWd8aW1hZ2VzL2gwYy9oMTUvMTE0NzU4MzEzNTc0NzAuanBnfGM0MTE0Y2IzMjI2NjE4NmRiNDAwNTczNGEwMTBjZjUyNDM5ZDJiYjA4YjYwZTgyYTBiN2ZhNTkwNTYzYTRmMzI"
"1681669069-1694","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlantes YAMAHA NS-6490 Negro","https://www.ktronix.com/parlantes-yamaha-ns-6490-negro/p/4957812054621","","Parlantes YAMAHA NS-6490 Negro","$759.900
                                            Hoy","90 dB's para un volumen alto con poca potencia.","4.9","9 Opiniones","/medias/4957812054621-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL2pwZWd8aW1hZ2VzL2g0OC9oMzYvOTczNDk5ODg1MTYxNC5qcGd8ZGUwN2FmYWJhMTc1YmMzNDY2Mzg4YzcyMDY3Y2YxMzJmYjA0OGEwMjM0OGEzNGJiMTQwYjY0NDZiNmM3Y2Q3Yg"
"1681669073-1695","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlantes de Techo YAMAHA NS-IC600 Blanco","https://www.ktronix.com/parlantes-techo-yamaha-ns-ic600-blanco/p/4957812486255","","Parlantes de Techo YAMAHA NS-IC600 Blanco","$749.900
                                            Hoy","Tweeter cúpula blanda: alta frecuencia pura y sonido preciso","5.0","2 Opiniones","/medias/4957812486255-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzgwfGltYWdlL2pwZWd8aW1hZ2VzL2hkNC9oMTQvOTU4MTQ0NTQ4MDQ3OC5qcGd8YjljZDg4N2Q0MGFmOTUwMGVlYTliNmQwNDEzMmQ4ZDdhMTA1MTc4ODdiNzQ2NWQ1MjU4ODJjMWZiZjk1ODk1NQ"
"1681669078-1696","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Subwoofer YAMAHA NS-SW100 Negro","https://www.ktronix.com/subwoofer-yamaha-ns-sw100-negro/p/4957812605045","","Subwoofer YAMAHA NS-SW100 Negro","$1.049.900
                                            Hoy","Puerto Twisted Flare: produce bajos claros y ajustados","5.0","11 Opiniones","/medias/4957812605045-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzU3fGltYWdlL2pwZWd8aW1hZ2VzL2g0Ni9oODUvOTU4MTEwODg4NzU4Mi5qcGd8ZGYxYmQ4MDlkOGMzMDdmMTFlY2Y4NzhkZmYwOWNjNWI3YmRjMzZkNDA0NzcyOWM2ZDg4YzFjZmI4NGY3MjhkYg"
"1681669082-1697","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Amplificador YAMAHA 5.2 Canales RX-V4A Negro","https://www.ktronix.com/amplificador-yamaha-52-canales-rx-v4a-negro/p/4957812660372","","Amplificador YAMAHA 5.2 Canales RX-V4A Negro","$3.099.900
                                            Hoy","Compatible con Dolby Digital","4.5","4 Opiniones","/medias/4957812660372-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNDI1fGltYWdlL2pwZWd8aDE0L2gxOS8xMzM2NDI3MTE1MzE4Mi80OTU3ODEyNjYwMzcyXzAwMV82MFd4NjBIfGUzOTFkMjc3MDM3NTkyZWMwOTFiMjUwNzhkNTNmMjdkYzY3MTg2MTZmYTg4MGE1MTg4NGY5N2RhYjZhZGQ4N2Y"
"1681669086-1698","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante JBL Partybox 310 Negro","https://www.ktronix.com/parlante-jbl-partybox-310-negro/p/6925281973901","","Parlante JBL Partybox 310 Negro","$2.899.900
                                            Hoy","Haz sonar la fiesta con los 240 vatios de sonido","4.7","3 Opiniones","/medias/6925281973901-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzA0fGltYWdlL2pwZWd8aGZjL2hmYi8xMzM0NDIwMzY2OTUzNC82OTI1MjgxOTczOTAxXzAwMV82MFd4NjBIfDVkZTRiMmZjZGYyYjNiYzZhZjk1ZjhkYTE2NTliMDBhNTE4NmQwMGVlZTAxNmM1OTYzZDQyM2ViYWZlYWU1NDE"
"1681669092-1699","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido JBL SB170 Negro","https://www.ktronix.com/barra-sonido-jbl-sb170-negro/p/6925281990694","","Barra de Sonido JBL SB170 Negro","$1.345.900
                                            Hoy","336 Watts de potencia, que te daran un sonido nítido","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6925281990694-001.jpg?context=bWFzdGVyfGltYWdlc3w3NTl8aW1hZ2UvanBlZ3xoMDkvaDZhLzEzNTY5ODkxNzYyMjA2LzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvNjkyNTI4MTk5MDY5NF8wMDEuanBnfDIwNTQ0ZGY3YTVmZDFlYWE4NDYwNDE5M2U5NDIxMjQ3YjkyMTg0YmE3NDZhODc0NGYxNWU5ZTc3Njk3MTRmZmE"
"1681669096-1700","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante MARSHALL Stockwell II Bluetooth Negro","https://www.ktronix.com/parlante-marshall-stockwell-ii-bluetooth-negro/p/7340055355193","","Parlante MARSHALL Stockwell II Bluetooth Negro","$1.169.900
                                            Hoy","Clasificación IPX4: resistente a salpicaduras de agua","5.0","2 Opiniones","/medias/7340055355193-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTQxfGltYWdlL2pwZWd8aDUwL2g5ZS8xMzM0MTgxNDI5MjUxMC83MzQwMDU1MzU1MTkzXzAwMV82MFd4NjBIfGY3OTAwNGFmMmU1NDcwOGM0MzA5MzEyNDdkNTQwMWZiZmFjODM3ZjUzM2QxMWUzMGFhZjcwZWM4NzQ4ZWFjODk"
"1681669100-1701","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido CHALLENGER SB20W Negro","https://www.ktronix.com/barra-sonido-challenger-sb20w-negro/p/7705191041056","","Barra de Sonido CHALLENGER SB20W Negro","$249.900
                                            Hoy","Transmite tu música sin cables a través de Bluetooth","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705191041056-001.jpg?context=bWFzdGVyfGltYWdlc3wxMTAzfGltYWdlL2pwZWd8aDc2L2hjZi8xMzc0NTEwMTk5NjA2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDUxOTEwNDEwNTZfMDAxLmpwZ3w3YjI3OWQ2YjAwZmEzNjU5MDBhZWQ1ZGRlN2JkNDcxYTlkNGEyMDhkZDIxN2UxNmZiYzNiNzVmMzBiMjhmMmEw"
"1681669105-1702","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante MULTITECH MT-BS1014 Negro","https://www.ktronix.com/parlante-multitech-mt-bs1014-negro/p/7708267767966","","Parlante MULTITECH MT-BS1014 Negro","$399.900
                                            Hoy","Radio FM para que escuches tus emisoras favoritas","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7708267767966-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDA5fGltYWdlL2pwZWd8aDRlL2g0Mi8xMzUyOTk0ODY1MTU1MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDgyNjc3Njc5NjZfMDAxLmpwZ3xhYzA2MzRlYmY4OTZlNjBkNzMzYTcyZGY2ODllNTIzNWQyNzNhMDM5ZGZmMTVjNjAzZmQwMGYxNWFiZWRhN2U2"
"1681669109-1703","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido SONOS RAY Blanco","https://www.ktronix.com/barra-sonido-sonos-ray-blanco/p/840136802839","","Barra de Sonido SONOS RAY Blanco","$1.499.900
                                            Hoy","Barra de sonido increíblemente compacta y fácil de usar.","5.0","1 Opinión","/medias/840136802839-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w2MjN8aW1hZ2UvanBlZ3xpbWFnZXMvaGIzL2g1ZC8xMjI0MjQ1NTM5NjM4Mi5qcGd8MTA1OWM5NTE2ZDdjOTQ5ZWI2ZGU4NjdhODRhOWJiZDg2NDhlODg4ZjkwY2NiYTVkM2M4MTI0NWU0ZGVmZjliNA"
"1681669113-1704","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante SONOS ROAM Wave Azul","https://www.ktronix.com/parlante-sonos-roam-wave-azul/p/840136803195","","Parlante SONOS ROAM Wave Azul","$899.900
                                            Hoy","Conectividad Wi-Fi en casa o Bluetooth donde quieras","null","null","/medias/840136803195-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzIxfGltYWdlL2pwZWd8aW1hZ2VzL2hiZS9oOTIvMTIwNDUxMjI4MzAzNjYuanBnfDc5MGNmMzlkMGE5OTQ0OTBjNTg2MWQ5NWRiNTNlNzE0YzJjM2ZkMGNkM2UyYTZiYWU1MGZjYmU0MDg3MjhlNzQ"
"1681669118-1705","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante SONOS Move Negro","https://www.ktronix.com/parlante-sonos-move-negro/p/878269008880","","Parlante SONOS Move Negro","$2.299.900
                                            Hoy","Conectividad Wi-Fi en casa o Bluetooth donde quieras","4.8","30 Opiniones","/medias/878269008880-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTI3fGltYWdlL2pwZWd8aW1hZ2VzL2hmYy9oZGIvMTIzOTY0MDg2MDI2NTQuanBnfDRiNzQwYjBkZmU2YTg5NTUyODljNDBlYTA3YzlmMWY2MmVhMDQwNzc5MmNmMzY2MTFhZTA4ZjM0Yzg4ODdkNTc"
"1681669122-1706","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante SONOS Five Blanco","https://www.ktronix.com/parlante-sonos-five-blanco/p/878269009887","","Parlante SONOS Five Blanco","$2.999.900
                                            Hoy","3 Woofers de alta excursión, ofrece frecuencias bajas claras","5.0","7 Opiniones","/medias/878269009887-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w5NTV8aW1hZ2UvanBlZ3xpbWFnZXMvaGYzL2hkOC85NTY1OTM2MDU4Mzk4LmpwZ3wzMjVkNWM5YmYyMDViMzI4Yzg5NWNmMmVmNzMwZmJjZTdkN2EzZDdiZjg3N2I0YWZlZmI3Y2U1NTc4NWEyYjY2"
"1681669126-1707","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido LG QP5 Negro","https://www.ktronix.com/barra-sonido-lg-qp5-negro/p/8806091312822","","Barra de Sonido LG QP5 Negro","$1.899.900
                                            Hoy","Diseño compacto y estilo que se adapta a cualquier espacio","4.8","17 Opiniones","/medias/8806091312822-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjE0fGltYWdlL2pwZWd8aW1hZ2VzL2g5NS9oN2MvMTA5NjQyMTE4NTk0ODYuanBnfGZjMmZjMmY2YmRmZTY1NTA1ZjhlNDQ3MTQ4NTEwMDQxMGE1YWQzNjg0ZWQwYjFjOGYzYmMyMDU0NWIzYTUzYTM"
"1681669131-1708","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido LG QP5W Blanco","https://www.ktronix.com/barra-sonido-lg-qp5w-blanco/p/8806091466129","","Barra de Sonido LG QP5W Blanco","$1.899.900
                                            Hoy","Diseño compacto y estilo que se adapta a cualquier espacio","4.8","17 Opiniones","/medias/8806091466129-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w2MDF8aW1hZ2UvanBlZ3xpbWFnZXMvaGY5L2hmYS8xMTQyNTEwMjM5NzQ3MC5qcGd8YmIwMDlmM2I5MjhmYTI2ZGYzZmM2MTVjMGQ3MTM4Nzg3ZTQ1OTQyNWI0NWEyOWU3NTkwMGQyZWU3NDZmYjU1YQ"
"1681669135-1709","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante LG XBOOM 360 XO3QBE Beige","https://www.ktronix.com/parlante-lg-xboom-360-xo3qbe-beige/p/8806091807809","","Parlante LG XBOOM 360 XO3QBE Beige","$899.900
                                            Hoy","Resistencia IP54: a prueba de agua y polvo","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091807809-001.jpg?context=bWFzdGVyfGltYWdlc3wyODQxfGltYWdlL2pwZWd8aDY5L2g2Mi8xMzU0OTA0Mzk0MTQwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE4MDc4MDlfMDAxLmpwZ3w2OGNkMGYyZWFkMzZlNjhiNjdlM2ZlNDFmNjQ3NDg3ZGRlZGQxZjBkZjYwYjQ0Nzg4NTc1MzY5YWQxMTg3MWJh"
"1681669139-1710","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC TMAX20 300 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-panasonic-tmax20-300-watts-negro-torre-sonido/p/885170362918","","Minicomponente PANASONIC TMAX20 300 Watts Negro Torre de Sonido","$1.149.900
                                            Hoy","Sistema de propulsor dual, bajos muy potentes","5.0","1 Opinión","/medias/885170362918-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzA2fGltYWdlL2pwZWd8aW1hZ2VzL2hhNC9oN2EvOTE0NjI0NDU5NTc0Mi5qcGd8NWIyMzJkMTNhMWYzNzg3YmEzN2YyMjhjYmIwZDIyNWI4NzU2ZmQ2MDllYTFiMmQ3N2Q5NWQ1MTVmZDA4YmQ2OQ"
"1681669143-1711","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante MICROSOFT Altavoz USB-C","https://www.ktronix.com/parlante-microsoft-altavoz-usb-c/p/889842747188","","Parlante MICROSOFT Altavoz USB-C","$469.900
                                            Hoy","Altavoz moderno USB-C de Microsoft","5.0","4 Opiniones","/medias/889842747188-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzMwfGltYWdlL2pwZWd8aW1hZ2VzL2hlZC9oMjYvMTE0NTM5NTYyNTk4NzAuanBnfGE4ZGJiNWU5ODcwMjNiYWNlN2ZhZTk1OGQ4ZmYzZTIxZDgxNjJmNGE2ZjhiYzkyNTExM2I0NDIzODU4MTJiNDU"
"1681669148-1712","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante XTECH Bluetooth con Micrófono Baboom para Niños Azul","https://www.ktronix.com/parlante-xtech-bluetooth-con-microfono-baboom-ninos-azul/p/798465164169","","Parlante XTECH Bluetooth con Micrófono Baboom para Niños Azul","$134.900
                                            Hoy","Suave cubierta de goma especialmente diseñada para niños","null","null","/medias/798465164169-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMTU5fGltYWdlL2pwZWd8aW1hZ2VzL2hjMi9oMGIvMTA2OTY2NTExNzgwMTQuanBnfDAwZDZhNzdjYjA5M2Q0MjMzZmVkY2UwOTgyMzQ0NTk2YWRjOWIxMGE0YzAzMGFhMWE0MzZjNWRmZTk1ZmQ1YzI"
"1681669152-1713","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido CHALLENGER SB60W Negro","https://www.ktronix.com/barra-sonido-challenger-sb60w-negro/p/7705191041063","","Barra de Sonido CHALLENGER SB60W Negro","$409.900
                                            Hoy","Sonido que ofrece una experiencia de cine envolvente","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705191041063-001.jpg?context=bWFzdGVyfGltYWdlc3w4MDB8aW1hZ2UvanBlZ3xoNmEvaGM5LzEzNzQ1MTA1NTM1MDA2LzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvNzcwNTE5MTA0MTA2M18wMDEuanBnfDljOTE1YjNmNzQxNGYwZDlkYWRiMjIxZDJhN2ZiNjU0ZWVjODgwNDM3ODg1MGYyNjA1YTllZjJmOTU4MzUzMDg"
"1681669156-1714","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante JBL Inalámbrico Bluetooth CLIP 4 5W Rojo","https://www.ktronix.com/parlante-jbl-inalambrico-bluetooth-clip-4-5w-rojo/p/6925281979446","","Parlante JBL Inalámbrico Bluetooth CLIP 4 5W Rojo","$359.900
                                            Hoy","Reproduce música de forma inalámbrica desde tu celular .","4.9","19 Opiniones","/medias/6925281979446-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjIzfGltYWdlL2pwZWd8aW1hZ2VzL2gwYS9oOWYvMTA3NDA0MDYzNTM5NTAuanBnfGRlOGFhMDQ1ODQ0ZTE0MTg3ZjBhYjI0MjE3ODAzMTg1MWJjZTJmMGE0ZDA1MWMwYmQzNzcxZDc0MDYxMWZiZmE"
"1681669161-1715","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante VTA Inalámbrico Bluetooth Super Bass 2 en 1 función TWS| Radio FM|Puerto USB|Micro SD 20W","https://www.ktronix.com/parlante-vta-inalambrico-bluetooth-super-bass-2-en-1-funcion-tws-radio-fm-puerto-usb-micro-sd-20w/p/7702271824929","","Parlante VTA Inalámbrico Bluetooth Super Bass 2 en 1 función TWS| Radio FM|Puerto USB|Micro SD 20W","$206.900
                                            Hoy","Uso como 2 parlantes independientes.","4.8","8 Opiniones","/medias/7702271824929-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzc2fGltYWdlL2pwZWd8aW1hZ2VzL2hjMC9oYmMvMTE4NTk4Mzg0MDI1OTAuanBnfGQyMzA1MTFlZmYwMmFiMmYyZGIxMmE1ZmZlY2NhNDY3YjZhOTlkMGY1MDhhODQ5NDRkZTdkODZjYWFhNTlkMGY"
"1681669165-1716","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante MULTITECH MT-TWS6201 Negro","https://www.ktronix.com/parlante-multitech-mt-tws6201-negro/p/7709887505679","","Parlante MULTITECH MT-TWS6201 Negro","$299.900
                                            Hoy","Conectividad Bluetooth, reproduce tus playlists fácilmente","4.1","25 Opiniones","/medias/7709887505679-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyODE3fGltYWdlL2pwZWd8aW1hZ2VzL2g4Yy9oMGUvMTMzMTgzMzY2MTAzMzQuanBnfDYxYWU4OGNjZmI1NzIxNTg2MzgxMTM3ZTlhMWQ2NWFjNDEzZDBlZDhkMTgyYmM0MWJiMTRhMTEyMzE4NzE2NDI"
"1681669169-1717","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante VTA Inalámbrico Bluetooth con Luz Flama y Micrófono Alámbrico|Luces Audiorídmicas Programables y Ecualizador|Radio FM| Puerto USB|Micro SD 20W","https://www.ktronix.com/parlante-vta-inalambrico-bluetooth-con-luz-flama-microfono-alambrico-luces-audioridmicas-programables-ecualizador-radio-fm-puerto-usb-micro-sd-20w/p/7702271824677","","Parlante VTA Inalámbrico Bluetooth con Luz Flama y Micrófono Alámbrico|Luces Audiorídmicas Programables y Ecualizador|Radio FM| Puerto USB|Micro SD 20W","$219.900
                                            Hoy","Luces LED con efectos flama en la parte frontal","4.0","2 Opiniones","/medias/7702271824677-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMDEzfGltYWdlL2pwZWd8aW1hZ2VzL2hhZC9oN2QvMTE4NTk4MzYwNDMyOTQuanBnfGI1YWExMGY0MjZiOTM5ZGExZmQxNjFhMmQxZTA3YjdkZGQ1OGFlMzM1NzQyOGIwZGUyNDZmOTZiMzZlMTMyMGY"
