web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681681218-2591","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera ELECTROLUX No Frost Congelador Inferior 400 Litros Brutos IB45S Gris","https://www.ktronix.com/nevera-electrolux-no-frost-congelador-inferior-400-litros-brutos-ib45s-gris/p/7909569403389","","Nevera ELECTROLUX No Frost Congelador Inferior 400 Litros Brutos IB45S Gris","$3.699.900
                                            Hoy","Inteligencia artificial. Aumenta la vida de los alimentos.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569403389-001.jpg?context=bWFzdGVyfGltYWdlc3wxOTg0fGltYWdlL2pwZWd8aDMxL2g4ZC8xMzY1MDQwOTMyNDU3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MDMzODlfMDAxLmpwZ3xmNzlkMmEzMjY5NThhMWZhNGE2ZGZmNWJhNTAxMWIwMmFkNGRkNWZmMWExYzY0ZGM4YjNiOGY1NzMzZWRkNWY3"
"1681681223-2592","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera ELECTROLUX No Frost Congelador Inferior 485 Litros Brutos IB54B Negro","https://www.ktronix.com/nevera-electrolux-no-frost-congelador-inferior-485-litros-brutos-ib54b-negro/p/7909569410431","","Nevera ELECTROLUX No Frost Congelador Inferior 485 Litros Brutos IB54B Negro","$4.099.900
                                            Hoy","Inteligencia artificial. Aumenta la vida de los alimentos.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569410431-001.jpg?context=bWFzdGVyfGltYWdlc3wxNzgxfGltYWdlL2pwZWd8aGVhL2gzYi8xMzY1MDQxNDYzMjk5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MTA0MzFfMDAxLmpwZ3w5MGJmYmM0ZWFmNTBmNTA0MjQyMTY2ZWVjNTEwNjg3Y2UwODY5YzJhOWY4MThkNDg2YWMxMTczZmVjZmNhNGYy"
"1681681228-2593","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Vertical ELECTROLUX 168 Litros Brutos EFUY16P3HVG Gris","https://www.ktronix.com/congelador-vertical-electrolux-168-litros-brutos-efuy16p3hvg-gris/p/7909569413999","","Congelador Vertical ELECTROLUX 168 Litros Brutos EFUY16P3HVG Gris","$1.999.900
                                            Hoy","Control interno de temperatura.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569413999-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjgyfGltYWdlL2pwZWd8aDhjL2g5Yy8xMzY0OTg4NjY0MjIwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MTM5OTlfMDAxLmpwZ3w0ZDQ1YjZlM2FkMWE4OGJmNzczNjlhYTQ2MGI2NTczZDYxOWY5NWFhMWE3MWVlMjg4MDc1NTM4Nzk4MDgyYWRi"
"1681681234-2594","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón ELECTROLUX Side by Side 528 Litros Brutos ERSA53K3HVB Negro","https://www.ktronix.com/nevecon-electrolux-side-by-side-528-litros-brutos-ersa53k3hvb-negro/p/7909569417232","","Nevecón ELECTROLUX Side by Side 528 Litros Brutos ERSA53K3HVB Negro","$4.599.900
                                            Hoy","Inteligencia artificial. Aumenta la vida de los alimentos.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569417232-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjI3fGltYWdlL2pwZWd8aDc3L2hhMS8xMzY1MDQzMTczNzg4Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MTcyMzJfMDAxLmpwZ3wxZmNiOGYzZWMzNWJhN2I1MTcwZTVhNTRiYjNmMWNlNWNmMGU1MzgyMzg3ZmVmNTYxOWU2NjAwMTYxNDQ4ZjAz"
"1681681240-2595","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Mini Nevera COOLULI Classic 4 Litros Blanco","https://www.ktronix.com/mini-nevera-cooluli-classic-4-litros-blanco/p/810101030000","","Mini Nevera COOLULI Classic 4 Litros Blanco","$349.900
                                            Hoy","Incluye cable de corriente y a encededor de auto","4.8","11 Opiniones","/medias/810101030000-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTQ0fGltYWdlL2pwZWd8aW1hZ2VzL2hkZS9oMmMvMTA1Njg4MjUyNzQzOTguanBnfDE4ZjcwMDRmMGE0ZjFkNDNlOWI2NjBhM2VmODNiNGZkNTU0MGFmOTFhNWYzMDViMzcxMzM2OGNjYzE3N2NiNzA"
"1681681246-2596","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Mini Nevera COOLULI Classic 4 Litros Azul|Blanco","https://www.ktronix.com/mini-nevera-cooluli-classic-4-litros-azul-blanco/p/810101030017","","Mini Nevera COOLULI Classic 4 Litros Azul|Blanco","$349.900
                                            Hoy","Incluye cable de corriente y a encededor de auto","4.8","11 Opiniones","/medias/810101030017-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNTYxfGltYWdlL2pwZWd8aW1hZ2VzL2gxMi9oNjcvMTA3MjY0MzA3MDM2NDYuanBnfDMyOTNiZjZhZDdhNzRiMTk2ZGU5MWI2MjM4OWU1ZGVhMzI4YTUwMDhlNTc4Yjg5OTNiN2Q1M2M3YzZiZDA3MWU"
"1681681251-2597","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecon LG Instaview Tipo Europeo 836 Litros Brutos LM82SXS Gris","https://www.ktronix.com/nevecon-lg-instaview-tipo-europeo-836-litros-brutos-lm82sxs-gris/p/8806091458933","","Nevecon LG Instaview Tipo Europeo 836 Litros Brutos LM82SXS Gris","$15.399.900
                                            Hoy","Craft Ice Maker (Hielos Redondo)","4.8","6 Opiniones","/medias/8806091458933-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjgwfGltYWdlL2pwZWd8aW1hZ2VzL2hlYi9oNzMvMTA4MTIzMjA3MTA2ODYuanBnfDdlZmE1M2JiY2U5MTc2NjEyNTc3MjNmNTk4ZWUyYTQ1NDE5ZTQ3OTRiNTgyNjcxNDNiNTYyMGVmMjEyM2U1NWQ"
"1681681255-2598","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Superior 395 Litros VT40AGPX Gris","https://www.ktronix.com/nevera-lg-no-frost-congelador-superior-395-litros-vt40agpx-gris/p/8806091501981","","Nevera LG No Frost Congelador Superior 395 Litros VT40AGPX   Gris","$3.904.900
                                            Hoy","Sistema Auto Ice Maker","5.0","7 Opiniones","/medias/8806091501981-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjMzfGltYWdlL2pwZWd8aW1hZ2VzL2g1YS9oMTAvMTE1MzQwMTM1OTU2NzguanBnfGFiYTRkMTQwNWNkYjRkNmY1ZmEzOTE5YTQ2YmU1OTIyY2U2MjU5OGMzYTkyNWI0MjFkZmU4ZjE5YWJmYWZkOTE"
"1681681260-2599","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera Samsung Bespoke 1DOOR 323 Litros Brutos RZ32A744532/CO Rosado","https://www.ktronix.com/nevera-samsung-bespoke-1door-323-litros-brutos-rz32a744532-co-rosado/p/8806094131239","","Nevera Samsung  Bespoke 1DOOR 323 Litros Brutos RZ32A744532/CO Rosado","$3.899.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094131239-001.jpg?context=bWFzdGVyfGltYWdlc3wxMzEwfGltYWdlL2pwZWd8aDEwL2g5OS8xMzUwODE1Mjg1MjUxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQxMzEyMzlfMDAxLmpwZ3xmY2UwMjcwMTc5ZTcyNmZiNDQyOGRlNDA0ODJkODM2NGI2N2EwNTM2ZTQ2YTNjNDdhYmI1ZjUxNmFjM2RmYTU4"
"1681681265-2600","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera Samsung Bespoke 1DOOR 323 Litros Brutos RZ32A744541/CO Azul","https://www.ktronix.com/nevera-samsung-bespoke-1door-323-litros-brutos-rz32a744541-co-azul/p/8806094131291","","Nevera Samsung Bespoke 1DOOR 323 Litros Brutos RZ32A744541/CO Azul","$3.899.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094131291-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjc2fGltYWdlL2pwZWd8aGFhL2hiZi8xMzUwODQ5MjMyODk5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQxMzEyOTFfMDAxLmpwZ3wzNTU5OGYzMmNlMWZjMmIwN2ViOGNmZjQ2ZDMyM2NkYzIxNjAzODZjMzE1ZWU0N2Q2M2RhYWM3MzdhY2JhMjlh"
"1681681270-2601","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón WHIRLPOOL Tipo Europeo 708 Litros WRF535SWHZ Gris","https://www.ktronix.com/nevecon-whirlpool-tipo-europeo-708-litros-wrf535swhz-gris/p/883049442068","","Nevecón WHIRLPOOL Tipo Europeo 708 Litros  WRF535SWHZ Gris","$9.359.900
                                            Hoy","Configuración Inverse, alimentos al alcance de tu mano","4.3","7 Opiniones","/medias/883049442068-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTg1fGltYWdlL2pwZWd8aW1hZ2VzL2hmZi9oNGIvMTAzNzAxNTgyNjQzNTAuanBnfDBkZDI5ZmFkM2FkMjcxMzA1MzNlZDk5M2JhMjI3MGIxMzY4YjRiYTg1YTNlMTkwODA2MDdkNWI5NDc0NGM3YTg"
"1681681275-2602","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón WHIRLPOOL Tipo Europeo 728 Litros WRX735SDHZ Gris","https://www.ktronix.com/nevecon-whirlpool-tipo-europeo-728-litros-wrx735sdhz-gris/p/883049445533","","Nevecón WHIRLPOOL Tipo Europeo 728 Litros  WRX735SDHZ Gris","$11.639.900
                                            Hoy","Control de temperatura, enfriamiento más que rápido","4.5","18 Opiniones","/medias/883049445533-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjI4fGltYWdlL2pwZWd8aW1hZ2VzL2hlMC9oNjcvMTI2NDc5NTA2NDczMjYuanBnfDNhODhhOTk4Y2VkMTdhNDlhMTQwNWE0NjA4MjY3YzdmMGUwYTcyZWYxOWRiYzUyNGE0MzBkNDlkN2ExZTZjODQ"
"1681681280-2603","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevecón WHIRLPOOL Tipo Europeo 694 Litros WRX735SDHV Negro","https://www.ktronix.com/nevecon-whirlpool-tipo-europeo-694-litros-wrx735sdhv-negro/p/883049445540","","Nevecón WHIRLPOOL Tipo Europeo 694 Litros  WRX735SDHV Negro","$11.379.900
                                            Hoy","Control de temperatura, enfriamiento más que rápido","4.5","18 Opiniones","/medias/883049445540-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODEzfGltYWdlL2pwZWd8aW1hZ2VzL2g5ZS9oYTEvOTA2NzU4NzIzOTk2Ni5qcGd8MzE3NGQ3ODVjYWMyMDRkYmQ4ZDIxZTcwNzA2OTJjN2ZkMzRhZWE2NTIxODMyMzY4MzJiZWFiZGIyZWNhYTJmZg"
"1681681285-2604","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior Panel Digital 428 Litros HIMALAYA Negro","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-panel-digital-428-litros-himalaya-negro/p/7704353422924","","Nevera HACEB No Frost Congelador Superior Panel Digital 428 Litros HIMALAYA Negro","$2.680.300
                                            Hoy","Bandejas con control de humedad independiente","4.7","27 Opiniones","/medias/7704353422924-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTcxfGltYWdlL2pwZWd8aW1hZ2VzL2gxOC9oZTIvMTA3NTc1NzI1OTE2NDYuanBnfGRkYTk5NDJhOWU3NjQ2YjgxOTcyNDhiZWU2N2FiNTY0ZTNkZmNlNWNjNzBmMzdjNmVkMzUzZjkxNDZlYjA4ZTE"
"1681681289-2605","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Dispensador de Agua ELECTROLUX Blanco EQCP02T0MUSW","https://www.ktronix.com/dispensador-agua-electrolux-blanco-eqcp02t0musw/p/7861106550119","","Dispensador de Agua ELECTROLUX  Blanco EQCP02T0MUSW","$429.900
                                            Hoy","Facil transporte y uso","4.1","7 Opiniones","/medias/7861106550119-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjk2fGltYWdlL2pwZWd8aW1hZ2VzL2g1NC9oMDUvOTA3MDAyOTkzMDUyNi5qcGd8MmE5ZTEyNjE4N2IzNjE5NWNmZTg3MGY4ZDVkMTM2MGZkMGUzY2EyN2JjNzI2MWExYTU1M2RiMWEwYjQzNjNjYQ"
"1681681294-2606","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Mini Nevera COOLULI Classic 4 Litros Negro","https://www.ktronix.com/mini-nevera-cooluli-classic-4-litros-negro/p/810101030130","","Mini Nevera COOLULI Classic 4 Litros Negro","$349.900
                                            Hoy","Incluye cable de corriente y a encededor de auto","4.8","11 Opiniones","/medias/810101030130-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjIwfGltYWdlL2pwZWd8aW1hZ2VzL2gyZS9oNTUvMTA1Njg4MzI0MTc4MjIuanBnfDg3ZTIyMzExMjNiNmM4NjY5MzBlYzkxYTRiZWFiYTlmMmNiYjIwYzIxMzcxY2QwYmQ3NDU2Y2MyNTYzOWE1OGU"
"1681681300-2607","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar MABE Frost 46 Litros RMF02BR Inox","https://www.ktronix.com/minibar-mabe-frost-46-litros-rmf02br-inox/p/757638355995","","Minibar MABE Frost 46 Litros RMF02BR Inox","$719.900
                                            Hoy","La solución perfecta en casa, hotel u oficina","4.9","9 Opiniones","/medias/757638355995-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDczfGltYWdlL2pwZWd8aW1hZ2VzL2gyZC9oZGIvMTAwNDQ3NjM4OTc4ODYuanBnfDRkYjM5NWViYWJmYzVmNTIwNmM4N2VjNGFkYzk5Njc0YzljODYxNjQ1NTI4ZGE0Y2ViOTI2Yjk0YjkyNzdiNDM"
"1681681304-2608","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar KALLEY Mickey Mouse de Disney Frost Una Puerta 47 Litros K-DMB47R1 Rojo.","https://www.ktronix.com/minibar-kalley-mickey-mouse-disney-frost-una-puerta-47-litros-k-dmb47r1-rojo/p/7705946476690","","Minibar KALLEY Mickey Mouse de Disney Frost Una Puerta 47 Litros K-DMB47R1 Rojo.","$849.900
                                            Hoy","Sistema de Nivelación para estabilidad del producto.","null","null","/medias/7705946476690-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MzU5fGltYWdlL2pwZWd8aGVhL2g1Yi8xMzQ0NjUzMjY5NDA0Ni83NzA1OTQ2NDc2NjkwXzAwMV82MFd4NjBIfDc3YzBiZWUwOWYxNjIxZjIxMjA1ZDQ4MWUwMmMyNTZkYTc4YzY1OTI1YjA4ODAyNGQ3OTJmZWU2NjZlMTZmZGE"
"1681681309-2609","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Vinera GE 12 Botellas GW12XDBB Negro","https://www.ktronix.com/vinera-ge-12-botellas-gw12xdbb-negro/p/757638604864","","Vinera GE 12 Botellas GW12XDBB Negro","$1.079.900
                                            Hoy","Controles Electrónicos","3.3","3 Opiniones","/medias/757638604864-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTg0fGltYWdlL2pwZWd8aW1hZ2VzL2g3OC9oMDEvMTA0Nzg0ODM3MDE3OTAuanBnfGQ3YjJiODgzODExZGIxOWEzMGYxNWEyZTU4OWY3OTRkN2FhYWI3MzNjNzZkNjNlNTlhNTlhMjc3OGRmMTYwMjY"
"1681681314-2610","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal ELECTROLUX Dual 100 Litros EFCC10C3 Blanco","https://www.ktronix.com/congelador-horizontal-electrolux-dual-100-litros-efcc10c3-blanco/p/7861106403934","","Congelador Horizontal ELECTROLUX Dual 100 Litros  EFCC10C3 Blanco","$999.900
                                            Hoy","Capacidad interna de 100 litros","4.8","165 Opiniones","/medias/7861106403934-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDAwfGltYWdlL2pwZWd8aW1hZ2VzL2gxNS9oYjgvODk1ODU1MTg1MTAzOC5qcGd8NWJjNjAzNjM1NTc4NThjZDAwOTc1ZDM4NTU5NmE3M2U3ZDgyNDIwZDA4OWJhNTI3OGJjNjJmMmQxY2JjYmQxYQ"
"1681681319-2611","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar WHIRLPOOL WS4519S 95 Litros Gris","https://www.ktronix.com/minibar-whirlpool-ws4519s-95-litros-gris/p/7891129526235","","Minibar WHIRLPOOL WS4519S 95 Litros  Gris","$1.139.900
                                            Hoy","Cuenta con iluminación incandescente en su interior","4.9","18 Opiniones","/medias/7891129526235-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDI4fGltYWdlL2pwZWd8aW1hZ2VzL2g4ZS9oZjkvMTAzNzAxNjAwMzM4MjIuanBnfDM2MGVmYTU0ZTkzZmUzOWE0MDFhNWYzNWMzYjkyNGExMWNjNTkwY2RhZDViNGYzNmM3NjJjZmUxNzM3ZDhiNGU"
"1681681324-2612","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar WHIRLPOOL WS2109R 48 Litros Rojo","https://www.ktronix.com/minibar-whirlpool-ws2109r-48-litros-rojo/p/7891129526228","","Minibar WHIRLPOOL WS2109R 48 Litros  Rojo","$769.900
                                            Hoy","Manija de acero inoxidable para una fácil apertura","4.8","27 Opiniones","/medias/7891129526228-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MjU0fGltYWdlL2pwZWd8aW1hZ2VzL2g5Yi9oZjIvMTAzNzAxNjQxNjI1OTAuanBnfDViMjAzY2NhOTExNjE0MDM3MGZlMWQ4YjlmOTUxNDg5ZWJmZjUzYWEwZjI4NjcxNWU4M2VjNDcxODUyYWRjNzA"
"1681681329-2613","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Vertical MABE 196 Litros ALASKAV200S0 Gris","https://www.ktronix.com/congelador-vertical-mabe-196-litros-alaskav200s0-gris/p/757638370813","","Congelador Vertical MABE 196 Litros ALASKAV200S0 Gris","$2.069.900
                                            Hoy","Fácil limpieza, sus paredes internas son de polipropileno","4.7","3 Opiniones","/medias/757638370813-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjc0fGltYWdlL2pwZWd8aW1hZ2VzL2g4My9oMzIvMTE2Mzc3NTkzMTE5MDIuanBnfDMwMzM5YmJhMjg2MDQwOWIzOTgwYmNmOTUzMDA4NWQ4OWNkZmViYWRmZDAzMjE5Yjg1MTM5YzQyYzY1NjE2MDY"
"1681681334-2614","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Fabricador de Hielo CHALLENGER FH 8210","https://www.ktronix.com/fabricador-hielo-challenger-fh-8210/p/7705191039442","","Fabricador de Hielo CHALLENGER FH 8210","$849.900
                                            Hoy","Opera fácilmente sus funciones dese el control electrónico","4.2","13 Opiniones","/medias/7705191039442-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTE4fGltYWdlL3BuZ3xpbWFnZXMvaDk3L2gzMy85MjAwMzAzNTcwOTc0LnBuZ3xkZTllODI1MmM5YzZlYWE3ODg0ODc2NDQwNGJmNzVjODViODIwMmM4YzRmN2U1M2QwNDI4MTgwMGZiMmQyMDcx"
"1681681339-2615","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar ELECTROLUX Frost Una Puerta 47 Litros ERD50W3HUS Gris","https://www.ktronix.com/minibar-electrolux-frost-una-puerta-47-litros-erd50w3hus-gris/p/7861106401596","","Minibar ELECTROLUX Frost Una Puerta 47 Litros  ERD50W3HUS Gris","$649.900
                                            Hoy","Mejor aprovechamiento del espacio","4.9","24 Opiniones","/medias/7861106401596-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNDk2fGltYWdlL2pwZWd8aW1hZ2VzL2gyMC9oYTQvMTAzNzAxNTY0OTQ4NzguanBnfDlhNmFkMjk2YjliZWJjYjFlMTI3YmVhN2EwMzViNmVkNzA2ODdjZWFmMzYyYWIwYTMxNTFjYzA2OWI5NTBiYTY"
"1681681344-2616","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar KALLEY Frost Una Puerta 93 Litros K-MB93RN Negro.","https://www.ktronix.com/minibar-kalley-frost-una-puerta-93-litros-k-mb93rn-negro/p/7705946997751","","Minibar KALLEY Frost Una Puerta 93 Litros K-MB93RN Negro.","$929.900
                                            Hoy","Sistema de Nivelación para estabilidad del producto.","5.0","4 Opiniones","/medias/7705946997751-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODYzfGltYWdlL2pwZWd8aDgwL2hiYS8xMzQwNTI2MjQ0NjYyMi83NzA1OTQ2OTk3NzUxXzAwMV82MFd4NjBIfGM2NThjM2UwMDY4NThmMmZhNmQzODRkYzY1M2NjMzMyMDRjMmE1MTg4NWQzODFlZDBkNGZiYjNhZDQ1NjA1NDA"
"1681681349-2617","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 297 Litros RMA305FYCC Black Steel","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-297-litros-rma305fycc-black-steel/p/7704712466859","","Nevera MABE No Frost Congelador Superior 297 Litros  RMA305FYCC Black Steel","$1.999.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.6","14 Opiniones","/medias/7704712466859-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzk1fGltYWdlL2pwZWd8aW1hZ2VzL2hjZS9oNDUvMTA3ODAzMDg1NzAxNDIuanBnfDJiNzVkM2Q2N2U5ZDQwNGM1MjNlNmE3YWU1MGQxMDE3MmQzOTQ1YmVhYTRlNzc3MmJmZjEzNGRlZTljYTFlZTI"
"1681681355-2618","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Fabricador de Hielo CHALLENGER FH 8215","https://www.ktronix.com/fabricador-hielo-challenger-fh-8215/p/7705191039459","","Fabricador de Hielo CHALLENGER FH 8215","$1.059.900
                                            Hoy","Opera fácilmente sus funciones dese el control electrónico","4.4","11 Opiniones","/medias/7705191039459-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MDA5fGltYWdlL3BuZ3xpbWFnZXMvaGFmL2gxMC85MjAwMzA3MTA5OTE4LnBuZ3wyZjA0Y2I4NzI5NzY4N2NmMTkwOTUyYTQyNjNiMDJkNTBhNjhkOTJkMjEzOWJjZWQxNDZmMzVlY2Y5YTRiNjUx"
"1681681360-2619","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar KALLEY Mickey Mouse de Disney Frost Una Puerta 93 Litros K-DMB93N2 Negro.","https://www.ktronix.com/minibar-kalley-mickey-mouse-disney-frost-una-puerta-93-litros-k-dmb93n2-negro/p/7705946476720","","Minibar KALLEY Mickey Mouse de Disney Frost Una Puerta 93 Litros K-DMB93N2 Negro.","$1.099.900
                                            Hoy","Sistema de Nivelación para estabilidad del producto.","5.0","1 Opinión","/medias/7705946476720-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MzQ1fGltYWdlL2pwZWd8aGE4L2g3NS8xMzQ0NjU0MzMxMDg3OC83NzA1OTQ2NDc2NzIwXzAwMV82MFd4NjBIfDVmOGU4OTA1MTViMTNhZDAwMmQzY2M1ODMxZjY2MDEzMzVjYzY5NDcwMzQwYzQ0ZTE0YjIzNmNkYzVmMTdmZTc"
"1681681365-2620","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 412 Litros RMP420FLCG1 Grafito","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-412-litros-rmp420flcg1-grafito/p/7704712626598","","Nevera MABE No Frost Congelador Superior 412 Litros RMP420FLCG1 Grafito","$2.429.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.2","4 Opiniones","/medias/7704712626598-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzM1fGltYWdlL2pwZWd8aW1hZ2VzL2g5My9oM2IvMTE1Mjc4MzcwMjQyODYuanBnfDVkZGE0ZjlhMWY4OWE4MmRiOTkxZWM4YWQwNDgzYjIwMWQyNmU5OTZhNjkzZDhmNjY1OTlkYTllMDA5ZWI0ZTM"
